Operateur;X;Y;2G;3G;4G
20815;-4.083893743384756;48.39936812245972;0;1;1
20801;-4.034046575348815;48.02920971309261;0;1;0
20810;-4.02045365569325;47.94131889802518;1;1;1
20801;-4.020351945748988;47.94126174427484;1;1;0
20820;-4.020317610291226;47.941408362775014;1;1;1
20820;-4.008417612142954;47.86374007082419;1;1;1
20815;-4.008417612142954;47.86374007082419;0;1;1
20801;-4.008396896588408;47.863786488458985;1;1;1
20810;-4.008190806609347;47.86344644842466;1;1;1
20820;-4.023947930847809;47.98445966158934;1;0;0
20801;-4.0375654859050885;48.09019936854796;1;1;0
20801;-4.019107521384639;47.98053913609523;1;1;0
20815;-4.039991433664387;48.15305012232231;0;1;1
20820;-4.018509290814033;48.009892858221875;1;1;1
20815;-4.018534290473908;48.01008109226065;0;1;1
20810;-4.0184727879910165;48.0099221452546;1;1;1
20820;-4.085095301011488;48.51699020489936;1;0;0
20801;-4.105771572873827;48.669916129558224;1;1;1
20815;-4.104631584013111;48.67015584784476;0;1;1
20801;-3.999173398907951;47.88453228740999;0;1;0
20810;-4.104475277977361;48.670309686937266;1;1;1
20820;-4.104443346409429;48.67027547015451;1;1;1
20820;-4.082168073861126;48.517661898286576;1;1;1
20810;-4.082168073861126;48.517661898286576;1;1;1
20801;-4.0793303026682235;48.502919381916556;0;1;0
20820;-4.024940000641603;48.0986788809986;1;1;1
20810;-4.024940000641603;48.0986788809986;1;1;1
20815;-4.024454221633462;48.09887955709863;0;1;1
20820;-4.028327595381135;48.15325939729853;1;1;1
20810;-4.028327595381135;48.15325939729853;1;1;1
20820;-4.063187196516229;48.424696664759274;1;1;1
20810;-4.063187196516229;48.424696664759274;1;1;1
20801;-3.9869076136623893;47.86058085541368;0;1;1
20810;-4.000347969049622;47.98418989860312;1;1;1
20820;-3.9993308715018476;47.98341939980215;1;1;1
20801;-4.069226649798622;48.507207606514385;1;1;1
20820;-3.997534677781253;47.97188084976238;1;1;1
20810;-3.9973952596344673;47.97184399449753;1;1;1
20815;-3.997243981623593;47.97171749950895;0;1;1
20801;-4.068987389267233;48.52455423282358;1;1;0
20810;-3.9868236396167127;47.91086610721452;1;1;1
20820;-3.9867569715400553;47.910870083554194;1;1;1
20801;-4.063010945003618;48.49257600683135;1;1;0
20810;-4.062622254802292;48.492716594138194;1;1;1
20820;-4.062516830648854;48.49274094252287;1;1;1
20820;-4.006394518337252;48.0874991469868;1;1;1
20810;-4.006394518337252;48.0874991469868;1;1;1
20801;-3.9834118359822344;47.93736996924651;1;1;0
20801;-4.058182550514114;48.51461267395374;0;1;1
20820;-4.076418602164024;48.65587157834533;1;1;1
20810;-4.076418602164024;48.65587157834533;1;1;1
20801;-3.9908812958397335;48.02465063064868;1;1;0
20820;-4.060558710852319;48.560225910046135;1;1;1
20810;-4.060481541623062;48.56015825001219;1;1;1
20815;-4.052219502413346;48.51666557634629;0;1;1
20820;-3.9902986570475028;48.099027155311866;1;0;0
20810;-4.04944683122216;48.577712146509874;1;1;1
20820;-4.049441789411111;48.577775665246044;1;1;1
20801;-4.049287013109248;48.57783904636501;1;1;1
20801;-3.95686797826625;47.91330843348604;1;1;1
20801;-3.979653962500982;48.11133116979284;1;1;1
20820;-4.008086995067392;48.34631230705668;1;1;0
20810;-4.008086995067392;48.34631230705668;1;1;0
20815;-4.008074747773727;48.34632206606974;0;1;0
20801;-4.008066089333329;48.346358709765;1;1;0
20810;-4.028650983243643;48.503036785607534;1;1;1
20820;-4.028325437009779;48.50334510573527;1;1;1
20801;-3.946659705013265;47.96302513281462;1;1;0
20820;-3.945625338781867;47.96231849259074;1;1;1
20815;-3.945613168682378;47.96232824768676;0;1;1
20810;-3.9455904050097486;47.96225732203404;1;1;1
20801;-3.9262961089007145;47.872323791518475;1;1;0
20810;-3.928520712328879;47.92096905915136;1;1;1
20820;-3.928421055614145;47.9210291578414;1;1;1
20815;-3.928421055614145;47.9210291578414;0;1;1
20801;-3.9198865995677825;47.87167292751213;1;1;1
20815;-3.917507550842763;47.881941136963775;0;1;1
20820;-3.917409125417961;47.88201019296394;1;1;1
20810;-3.9174161485852914;47.8820639844379;1;1;1
20801;-3.917376618000997;47.881966941538856;1;1;0
20810;-4.0158555304605335;48.63234293252049;1;1;1
20820;-4.015811638538333;48.63221909620553;1;1;1
20820;-3.967371525365145;48.29200667807664;1;1;1
20810;-3.967371525365145;48.29200667807664;1;1;1
20820;-4.026957970556177;48.74527849545664;1;0;0
20810;-3.9561598696239284;48.2265225505761;1;1;1
20820;-3.956123985454917;48.22666015993343;1;1;1
20815;-3.9561117563274384;48.22666991441286;0;1;1
20815;-3.911395661221859;47.90272860068053;0;1;1
20801;-3.9113870083937305;47.9027652481711;1;1;0
20801;-3.962998393152733;48.295471271092595;1;1;0
20810;-4.015889297477918;48.696049956912;1;1;1
20820;-4.015776207864428;48.696020505817444;1;1;1
20801;-3.952646324055926;48.22837380959967;1;1;0
20801;-3.9033801904889476;47.86566398332893;1;1;1
20820;-3.905604777762839;47.89561694676563;1;1;1
20810;-3.905545609661644;47.89557526452847;1;1;1
20815;-4.005416273839702;48.691808983820046;0;1;1
20801;-4.005365755192252;48.691839048924365;1;1;0
20810;-4.011479184841418;48.74632631225329;0;1;0
20820;-3.9092827094969587;47.98055464669668;1;1;1
20810;-3.909170734834929;47.98010955290556;1;1;1
20820;-3.991286910118928;48.63312285679126;1;1;1
20815;-3.991261957152261;48.63324171916935;0;1;1
20801;-3.975607434279984;48.5287301848572;1;1;1
20801;-3.8860547319932826;47.86096589882859;1;1;0
20801;-3.9873141509536514;48.6588126300745;1;1;0
20810;-3.88053698037128;47.87719946436484;1;1;1
20820;-3.88051097046169;47.8773094016771;1;1;1
20801;-3.880490137880424;47.877355796298374;1;1;0
20820;-3.9109507797564276;48.13332781975659;1;1;1
20810;-3.9109507797564276;48.13332781975659;1;1;1
20801;-3.987781245422807;48.712982544537546;1;1;0
20810;-3.9818636552864177;48.66901167261775;1;1;1
20801;-3.981656291287432;48.66888839915672;1;1;1
20810;-3.987521066902491;48.712772079128854;1;1;1
20820;-3.9875039252989675;48.71274599656028;1;1;1
20820;-3.981527354579703;48.66884179007824;1;1;1
20815;-3.9815150268152646;48.668851543858516;0;1;0
20801;-3.8683120613739392;47.85851228445089;0;1;0
20801;-3.884903483944257;47.994616807392646;1;1;0
20810;-3.876192607139698;47.99127936281144;1;1;1
20820;-3.876117032019413;47.99111215738897;1;1;1
20815;-3.8761328254414447;47.991337066498886;0;1;1
20815;-3.970778048861989;48.72153734562459;0;1;0
20820;-3.9694798181173883;48.72183007267677;1;1;1
20810;-3.9694798181173883;48.72183007267677;1;1;1
20801;-3.968923202150956;48.722259956359274;0;1;1
20810;-3.8643559088069575;47.94934388452536;1;1;1
20820;-3.864314158775805;47.949436663989374;1;1;1
20820;-3.9370105674760048;48.52557611894316;1;1;1
20815;-3.936997076876268;48.52557690821945;0;1;1
20810;-3.9369530404000184;48.52555239291066;1;1;1
20815;-3.8414738249362688;47.803974617883256;0;1;0
20801;-3.8414651400034416;47.80401126232538;1;1;0
20801;-3.8526878184327598;47.9036845439198;1;1;0
20810;-3.8526066555589744;47.903680258394914;1;1;1
20820;-3.8525602806785666;47.90373717316891;1;1;1
20815;-3.8525614407342936;47.90374613894197;0;1;1
20820;-3.836233325976846;47.80992740498254;1;1;1
20810;-3.836233325976846;47.80992740498254;1;1;1
20801;-3.840497001797674;47.85464878726831;1;1;1
20820;-3.8294734532159587;47.85690964021928;1;1;1
20815;-3.829460130810954;47.85691041765008;0;1;1
20810;-3.8294450373344366;47.85700163500823;1;1;1
20801;-3.8376880588169997;47.97012479978541;0;1;1
20820;-3.837598080649182;47.970157144596236;1;1;1
20810;-3.837598080649182;47.970157144596236;1;1;1
20801;-3.8318047361371255;47.95165165465189;0;1;1
20801;-3.889546037482323;48.4131146101291;1;1;0
20820;-3.8894384973816303;48.41332858253573;1;1;1
20815;-3.8894384973816303;48.41332858253573;0;1;1
20810;-3.8894384973816303;48.41332858253573;1;1;1
20810;-3.9136993667614117;48.65974838439547;1;1;1
20801;-3.9136317390007838;48.659752317102885;1;1;0
20820;-3.9136134643488845;48.659717262465946;1;1;1
20801;-3.7950540203162975;47.823574405599985;1;1;0
20815;-3.8976789343460347;48.61382564826426;0;1;1
20801;-3.8976566404980884;48.61386306095167;1;1;0
20820;-3.897506803675721;48.613862732366115;1;1;0
20810;-3.8973697932916163;48.61375330458354;1;1;0
20801;-3.8243022203621435;48.068005992471015;1;1;0
20810;-3.8817795447281367;48.50990354937977;1;1;1
20801;-3.881765532813841;48.51000369415084;1;1;1
20820;-3.8816699424119068;48.510000213528876;1;1;1
20810;-3.8237654076264334;48.06812748898652;1;1;1
20820;-3.823282095189796;48.068245876551;1;1;1
20815;-3.82326871949946;48.06824665317712;0;1;1
20820;-3.884502187459612;48.55136471284266;1;1;0
20801;-3.8844282782976043;48.5514231809104;1;1;0
20815;-3.8788786850473205;48.510270586458724;0;1;1
20810;-3.7986322455642627;47.89283289790894;1;1;1
20820;-3.7986108587347127;47.89277090728276;1;1;1
20815;-3.7986108587347127;47.89277090728276;0;1;1
20801;-3.8230904616570522;48.1896928883347;1;1;1
20820;-3.8181614981523833;48.20096973089342;1;1;1
20810;-3.8179143254708685;48.20093887627076;1;1;1
20820;-3.8694410627166045;48.620175275393116;1;1;0
20810;-3.8694410627166045;48.620175275393116;1;1;0
20815;-3.869428725540856;48.620185017968126;0;1;0
20801;-3.8694187459862506;48.62021268259582;1;1;0
20810;-3.820071345001496;48.24669371390997;1;1;1
20820;-3.8198438266686123;48.24660752748867;1;1;1
20801;-3.7576499702151946;47.80498320112992;1;1;1
20820;-3.7576332340666747;47.804957068759016;1;1;1
20810;-3.7575708571887207;47.804888408144066;1;1;1
20801;-3.855722716661152;48.56547392928016;1;1;1
20801;-3.8564683067570877;48.582360985229464;0;1;0
20820;-3.775702324331285;47.96232277120239;1;1;1
20815;-3.775702324331285;47.96232277120239;0;1;1
20810;-3.7754963377061883;47.96228950913304;1;1;1
20820;-3.852463906460401;48.573201694122105;1;1;1
20820;-3.8011208474402127;48.18388268377675;1;1;1
20810;-3.8011208474402127;48.18388268377675;1;1;1
20815;-3.8011085996093814;48.18389242248686;0;1;1
20810;-3.8501509281574564;48.56147059348685;1;1;1
20820;-3.849980110002864;48.56151657211169;1;1;1
20815;-3.849981284172555;48.56152553376016;0;1;1
20801;-3.7580394808852313;47.88237369253751;1;1;0
20801;-3.746780148526286;47.85901386014004;1;1;1
20810;-3.7467154397835527;47.858927261799245;1;1;1
20820;-3.7466697613874547;47.8588847306424;1;1;1
20815;-3.7466575784907117;47.85889446571951;0;1;1
20820;-3.830609605280689;48.569432157531736;1;0;0
20810;-3.8317279194652616;48.57861364600757;1;1;0
20820;-3.8316874019759366;48.57861597788631;1;1;0
20801;-3.8303670168847725;48.56976214026899;1;1;0
20815;-3.826665909748123;48.57944661250632;0;1;1
20801;-3.8265338196109377;48.57937294717971;1;1;0
20810;-3.8243928441629835;48.569437654170244;1;1;0
20815;-3.8213841175774164;48.561394124107;0;1;1
20820;-3.8251412993320355;48.592779827645074;1;0;0
20820;-3.8071285401418473;48.46767554494667;1;1;1
20810;-3.8065346881038797;48.46801668132638;1;1;1
20810;-3.8159762726766933;48.59076013972667;1;1;1
20820;-3.8159422402763137;48.590707920097;1;1;1
20801;-3.8159198978999624;48.590745318171415;1;1;1
20801;-3.811851042072295;48.56318775016665;1;1;1
20820;-3.7191747907814054;47.84749552866529;1;1;0
20820;-3.7150084721193504;47.88749563488341;1;1;1
20810;-3.7150084721193504;47.88749563488341;1;1;1
20801;-3.7513727538629356;48.22142318297243;1;1;0
20810;-3.788301095117553;48.51528413464438;1;1;0
20820;-3.790298302732712;48.584195887971774;1;1;1
20801;-3.698881611710449;47.870932753841124;1;1;0
20810;-3.7902477645850174;48.58422586452987;1;1;0
20801;-3.783084290231254;48.534381160974974;1;1;0
20820;-3.7827819241414145;48.53362196231634;1;1;1
20810;-3.78273026838351;48.53364297439537;0;0;1
20820;-3.8027975686006625;48.695892704533286;1;1;0
20810;-3.802808090511724;48.69597335456538;1;1;1
20820;-3.8027450839791035;48.69601306869267;1;1;1
20801;-3.8026785701029295;48.69602589944014;1;1;1
20801;-3.6920083713692278;47.8450960210225;1;1;1
20801;-3.7812452475599385;48.58542658976452;1;1;0
20820;-3.7499991069693412;48.348233756359136;1;1;1
20810;-3.7499991069693412;48.348233756359136;1;1;1
20815;-3.749986811442104;48.34824348862196;0;1;0
20801;-3.749969134654936;48.348316737785495;1;1;0
20820;-3.708268359480023;48.02887909225174;1;1;1
20810;-3.708268359480023;48.02887909225174;1;1;1
20820;-3.7501366939600933;48.35994670015545;1;1;1
20810;-3.7501366939600933;48.35994670015545;0;0;1
20810;-3.7742097647366166;48.549208078902694;1;1;0
20820;-3.6943419817751337;47.939041340969325;1;1;1
20810;-3.694201463679099;47.93888679104739;1;1;1
20801;-3.694177041896079;47.9389062493667;1;1;0
20801;-3.6765731302076907;47.803173497158;1;1;0
20820;-3.7500028917628376;48.40927449187405;1;1;1
20810;-3.7500028917628376;48.40927449187405;1;1;1
20820;-3.6977924316075086;48.00316832073331;1;1;1
20810;-3.6977924316075086;48.00316832073331;1;1;1
20815;-3.6977861582503277;48.00333124677594;0;1;1
20801;-3.697777341312134;48.00336787612127;1;1;1
20820;-3.768701592870549;48.58009330668878;1;1;0
20815;-3.7683353189900854;48.57999681974221;0;1;1
20801;-3.69615411404323;48.030076219696156;1;1;1
20820;-3.706004585021753;48.24198303056297;1;1;1
20810;-3.706004585021753;48.24198303056297;1;1;1
20820;-3.658873767281715;47.89621911119713;1;1;1
20810;-3.658873767281715;47.89621911119713;1;1;1
20801;-3.6558581904388823;47.88162352713231;1;1;0
20801;-3.65542105582601;47.95511158975644;1;0;0
20815;-3.6408362093767255;47.876388999667306;0;1;1
20801;-3.72134641665442;48.520488995433894;1;1;0
20820;-3.6282342381750494;47.815985197335664;1;1;1
20810;-3.628236478813921;47.81600313416577;1;1;1
20801;-3.628199894583994;47.81603230319386;1;1;1
20810;-3.717843871140909;48.52528293905557;1;1;0
20820;-3.7177741007499367;48.52526883464472;1;1;0
20820;-3.7177741007499367;48.52526883464472;1;1;1
20820;-3.7255608044260797;48.64527041693122;1;1;1
20810;-3.7255398611470816;48.645425070772504;1;1;1
20801;-3.7254158299456783;48.64541403301787;1;1;0
20801;-3.672411108316202;48.243048726664554;1;1;0
20815;-3.722563458287735;48.64040257945236;0;1;1
20820;-3.64525937117442;48.04816587122975;1;1;1
20810;-3.64525937117442;48.04816587122975;1;1;1
20801;-3.661886203418701;48.32979399418113;1;1;0
20810;-3.688064361445462;48.57249393954715;1;1;0
20801;-3.6879732570330517;48.572526155906665;1;1;0
20810;-3.584093725092092;47.79946697016742;1;1;0
20820;-3.5840671020075114;47.799468469343715;1;1;0
20801;-3.5840282798970335;47.79947968701755;1;1;0
20815;-3.674131310353574;48.5733232839085;0;1;1
20820;-3.674103152447192;48.5733158394504;1;1;0
20801;-3.6151453859002833;48.132374664118736;1;1;0
20820;-3.6364107233831975;48.338857266413825;1;1;1
20810;-3.6364107233831975;48.338857266413825;0;0;1
20815;-3.63639658394984;48.33917407170906;0;1;1
20820;-3.6191605053348774;48.22046003285925;1;1;0
20815;-3.619147088103608;48.220460786229964;0;1;0
20801;-3.619138180311447;48.22049740436887;1;1;0
20810;-3.6185125177950406;48.22100206643753;1;1;0
20801;-3.608927472983481;48.173927057268536;1;1;0
20801;-3.6158194555345107;48.25999742493227;1;1;0
20801;-3.5671473112054484;47.871269899561185;1;1;0
20810;-3.6670247024289204;48.677381521947474;1;1;1
20820;-3.6670033619801106;48.67742785188733;1;1;1
20820;-3.560617881998196;47.88520942246326;1;1;1
20810;-3.5605445530900917;47.8851593446982;1;1;1
20801;-3.5605556565952323;47.88524903165611;1;1;1
20801;-3.5433579296264255;47.773585236214565;1;1;1
20820;-3.5433335285852596;47.77360466503231;1;1;1
20810;-3.5432780957721315;47.773589706028275;1;1;1
20815;-3.5858154454449496;48.13190671831987;0;1;1
20810;-3.585545301282843;48.13190377651398;1;1;1
20820;-3.585437061493386;48.13200916048702;1;1;1
20815;-3.5511248227159844;47.863046245586865;0;1;1
20801;-3.5509959478312143;47.863197951940506;1;1;1
20820;-3.5508438277911165;47.863052938513434;1;1;1
20810;-3.545881718699492;47.868514206254005;1;1;0
20801;-3.5454233042941463;47.876649507662876;1;1;0
20820;-3.5821018429388465;48.17780398362618;1;1;1
20810;-3.5821018429388465;48.17780398362618;1;1;1
20815;-3.584965563642783;48.26412523601794;0;1;1
20820;-3.584643191015948;48.26392653401982;1;1;0
20820;-3.5355618187341697;47.872224376002485;1;1;1
20810;-3.5355618187341697;47.872224376002485;1;1;1
20801;-3.5339518828363454;47.86330155244126;1;1;0
20810;-3.5158255607423725;47.775105411245896;1;1;0
20801;-3.5147121202018656;47.775311977811455;1;1;0
20820;-3.623339574645028;48.651939198315695;1;1;1
20810;-3.623301265963228;48.651959385463954;0;0;1
20801;-3.5758407744346385;48.2764798659559;0;1;1
20801;-3.6230882329239398;48.65199833229343;1;1;0
20815;-3.623054353305227;48.65194606031448;0;1;1
20815;-3.5318615731835203;47.96124530295694;0;1;1
20820;-3.5308433625738225;47.96138327158283;1;1;1
20810;-3.5308433625738225;47.96138327158283;1;1;1
20801;-3.53069530326276;47.96149084729606;1;1;0
20801;-3.5690128487074073;48.27834080902618;1;1;1
20820;-3.6041170668584224;48.5591217476517;1;1;1
20810;-3.6041170668584224;48.5591217476517;1;1;1
20801;-3.569489059740963;48.283884967081285;1;1;0
20810;-3.5693054546887644;48.28382295691847;1;1;0
20820;-3.569177835242736;48.28388423119214;1;1;0
20820;-3.5984551138197065;48.5183451503184;1;1;0
20801;-3.5455430245339583;48.09531786174515;1;1;0
20815;-3.5983325402097384;48.51834294353967;0;1;1
20801;-3.6051785754216157;48.57269345330872;1;1;0
20815;-3.518863304702924;47.896986690696686;0;1;1
20801;-3.518854382017494;47.89702330893691;1;1;0
20801;-3.6143956522792835;48.66231199776582;1;1;0
20801;-3.4963949431183585;47.73542131491205;1;1;0
20801;-3.5608976376376686;48.27324866097092;0;0;0
20820;-3.506761411628876;47.84261880144601;1;1;1
20810;-3.506712906352339;47.843316855067876;1;1;1
20801;-3.5464467139038445;48.187032232752465;1;1;0
20820;-3.5555564330942384;48.26685531599843;1;1;1
20810;-3.5555564330942384;48.26685531599843;1;1;0
20801;-3.5537005367049836;48.268457150784464;1;1;1
20801;-3.4884935060120803;47.78967539329377;1;1;1
20820;-3.4883193742163603;47.789676026841974;1;1;1
20810;-3.4883193742163603;47.789676026841974;1;1;1
20810;-3.5744447665566375;48.52007592894144;1;1;1
20820;-3.574376187198428;48.5201790283967;1;1;1
20801;-3.538825756696649;48.27009489320702;0;1;0
20810;-3.458549796342325;47.63274326432305;1;1;0
